OrderID,OrderStatus,TotalPrice,OrderTime,UserID,SpecialInstructions,CancellationReason
684,Completed,219.29,2024-11-03 05:37:05.446563,228,"No onions, please",N/A
685,Pending,302.82,2024-12-04 20:37:05.446569,229,Separate packaging,N/A
686,Completed,272.89,2024-11-10 08:37:05.446574,229,Extra spicy,Customer request
687,Cancelled,294.0,2024-12-23 17:37:05.446580,229,Extra spicy,Customer request
688,Cancelled,411.71,2024-12-03 13:37:05.446587,230,Separate packaging,N/A
689,Cancelled,154.45,2024-12-23 12:37:05.446592,230,Separate packaging,Restaurant issue
690,Pending,346.61,2024-12-06 08:37:05.446598,230,"No onions, please",N/A
691,Completed,228.91,2024-12-26 21:37:05.446603,231,No special instructions,N/A
692,Completed,322.25,2024-11-18 13:37:05.446608,231,Extra spicy,Restaurant issue
693,Completed,301.97,2024-11-05 18:37:05.446614,231,Extra spicy,Restaurant issue
694,Cancelled,303.78,2024-11-12 04:37:05.446623,232,No special instructions,N/A
695,Pending,362.61,2024-11-28 00:37:05.446633,232,"No onions, please",N/A
696,Cancelled,375.4,2024-12-04 18:37:05.446641,232,No special instructions,N/A
697,Completed,227.62,2024-12-30 11:37:05.446647,233,Extra spicy,Restaurant issue
698,Pending,442.99,2024-12-13 06:37:05.446653,233,Separate packaging,Customer request
699,Cancelled,383.56,2024-11-18 19:37:05.446659,233,Extra spicy,N/A
700,Pending,430.99,2024-12-23 12:37:05.446665,234,Extra spicy,N/A
701,Cancelled,107.98,2024-11-05 22:37:05.446670,234,Extra spicy,N/A
702,Cancelled,179.72,2024-12-09 03:37:05.446676,234,"No onions, please",N/A
703,Pending,183.25,2024-12-14 05:37:05.446681,235,Extra spicy,N/A
704,Cancelled,195.51,2024-11-12 15:37:05.446688,235,Extra spicy,Customer request
705,Pending,264.35,2024-11-24 07:37:05.446696,235,"No onions, please",N/A
706,Cancelled,407.68,2024-12-14 21:37:05.446706,236,"No onions, please",N/A
707,Cancelled,139.77,2024-11-05 22:37:05.446715,236,"No onions, please",N/A
708,Pending,466.79,2025-01-01 00:37:05.446720,236,"No onions, please",Restaurant issue
709,Cancelled,289.43,2024-11-07 00:37:05.446726,237,Separate packaging,Restaurant issue
710,Completed,200.91,2024-11-23 13:37:05.446732,237,No special instructions,Restaurant issue
711,Cancelled,199.84,2024-12-22 03:37:05.446738,237,No special instructions,N/A
712,Cancelled,447.37,2024-11-02 13:37:05.446743,238,No special instructions,N/A
713,Pending,469.66,2024-11-20 05:37:05.446748,238,Extra spicy,N/A
714,Completed,101.47,2024-11-17 17:37:05.446753,238,"No onions, please",N/A
715,Cancelled,124.03,2024-12-19 01:37:05.446759,239,Extra spicy,Restaurant issue
716,Pending,126.74,2024-12-21 02:37:05.446765,239,No special instructions,N/A
717,Pending,334.49,2024-12-28 06:37:05.446770,239,"No onions, please",Customer request
718,Pending,495.69,2024-12-15 09:37:05.446776,240,Extra spicy,N/A
719,Completed,371.19,2024-11-20 13:37:05.446782,240,Extra spicy,N/A
720,Pending,376.12,2024-11-07 17:37:05.446787,240,No special instructions,N/A
721,Completed,401.22,2024-11-29 12:37:05.446792,241,Separate packaging,N/A
722,Cancelled,162.2,2024-12-12 09:37:05.446798,241,Separate packaging,Customer request
723,Completed,433.18,2024-11-17 07:37:05.446803,241,Extra spicy,N/A
724,Pending,137.99,2024-11-01 14:37:05.446809,242,Separate packaging,Customer request
725,Pending,136.15,2024-11-30 10:37:05.446814,242,Separate packaging,Customer request
726,Completed,269.8,2024-12-04 21:37:05.446820,242,No special instructions,N/A
727,Completed,244.15,2024-11-27 14:37:05.446826,243,No special instructions,Customer request
728,Cancelled,130.67,2024-12-07 19:37:05.446832,243,Extra spicy,Restaurant issue
729,Cancelled,100.82,2024-12-26 11:37:05.446838,243,Separate packaging,Restaurant issue
730,Cancelled,468.96,2024-11-15 22:37:05.446844,244,No special instructions,Restaurant issue
731,Pending,376.56,2024-11-09 07:37:05.446850,244,Separate packaging,Restaurant issue
732,Pending,335.93,2024-11-29 05:37:05.446855,244,Extra spicy,Customer request
733,Completed,379.12,2024-12-21 00:37:05.446861,245,Separate packaging,N/A
734,Cancelled,434.77,2024-11-29 21:37:05.446867,245,Extra spicy,Customer request
735,Completed,485.44,2024-11-17 20:37:05.446873,245,Extra spicy,Customer request
736,Cancelled,120.66,2024-11-09 13:37:05.446881,246,"No onions, please",Restaurant issue
737,Cancelled,261.23,2024-12-30 04:37:05.446887,246,Extra spicy,N/A
738,Pending,114.18,2024-12-01 13:37:05.446892,246,"No onions, please",N/A
739,Cancelled,417.01,2024-12-27 12:37:05.446898,247,Extra spicy,N/A
740,Cancelled,469.98,2024-11-08 00:37:05.446904,247,Separate packaging,N/A
741,Cancelled,316.8,2024-12-24 05:37:05.446910,247,Extra spicy,Customer request
742,Cancelled,405.55,2024-12-10 13:37:05.446916,248,"No onions, please",Customer request
743,Completed,156.65,2024-11-19 20:37:05.446921,248,Extra spicy,N/A
744,Cancelled,207.05,2024-12-05 14:37:05.446927,248,No special instructions,N/A
745,Pending,420.87,2024-11-14 11:37:05.446932,249,Separate packaging,Restaurant issue
746,Pending,311.75,2024-11-06 18:37:05.446938,249,"No onions, please",Customer request
747,Pending,436.86,2024-11-08 03:37:05.446944,249,Separate packaging,N/A
748,Completed,370.79,2024-11-21 12:37:05.446950,250,No special instructions,Restaurant issue
749,Cancelled,287.71,2024-11-27 19:37:05.446956,250,Separate packaging,N/A
750,Pending,349.05,2024-12-09 03:37:05.446961,250,"No onions, please",N/A
751,Completed,399.89,2024-12-26 07:37:05.446967,251,Extra spicy,Customer request
752,Cancelled,257.86,2024-11-09 03:37:05.446973,251,"No onions, please",N/A
753,Pending,259.59,2024-12-27 12:37:05.446978,251,No special instructions,Customer request
754,Completed,403.75,2024-12-12 22:37:05.446984,252,Separate packaging,N/A
755,Pending,268.53,2024-12-25 13:37:05.446989,252,Separate packaging,N/A
756,Completed,269.87,2024-12-16 23:37:05.446994,252,No special instructions,N/A
757,Pending,385.92,2024-12-30 15:37:05.447002,253,No special instructions,Customer request
758,Pending,344.96,2024-11-16 22:37:05.447012,253,Separate packaging,N/A
759,Pending,316.82,2024-12-12 16:37:05.447022,253,No special instructions,Customer request
760,Cancelled,442.47,2024-12-17 08:37:05.447028,254,Separate packaging,N/A
761,Completed,335.39,2024-12-11 07:37:05.447034,254,No special instructions,Restaurant issue
762,Completed,478.46,2024-12-15 13:37:05.447046,254,No special instructions,N/A
763,Pending,170.89,2024-11-06 13:37:05.447055,255,"No onions, please",N/A
764,Completed,280.91,2024-12-02 07:37:05.447061,255,No special instructions,N/A
765,Cancelled,265.21,2024-12-12 08:37:05.447067,255,Extra spicy,N/A
766,Pending,109.5,2024-12-18 21:37:05.447074,256,Separate packaging,N/A
767,Pending,458.73,2024-12-28 09:37:05.447083,256,Separate packaging,N/A
768,Completed,394.46,2024-11-26 11:37:05.447093,256,Separate packaging,N/A
769,Pending,287.18,2024-12-06 07:37:05.447099,257,Extra spicy,N/A
770,Cancelled,185.49,2024-12-10 23:37:05.447105,257,"No onions, please",N/A
771,Pending,176.16,2024-11-24 13:37:05.447110,257,Separate packaging,Restaurant issue
772,Completed,186.94,2024-11-09 07:37:05.447116,258,Extra spicy,N/A
773,Pending,221.65,2024-11-13 10:37:05.447122,258,Separate packaging,Customer request
774,Completed,266.36,2024-12-22 10:37:05.447127,258,No special instructions,N/A
775,Completed,362.74,2024-12-18 11:37:05.447133,259,No special instructions,N/A
776,Completed,499.72,2024-12-13 22:37:05.447138,259,Separate packaging,N/A
777,Cancelled,194.08,2024-12-13 20:37:05.447218,259,"No onions, please",N/A
778,Cancelled,351.21,2024-12-16 14:37:05.447225,260,No special instructions,Restaurant issue
779,Cancelled,350.7,2024-11-13 03:37:05.447230,260,"No onions, please",Customer request
780,Pending,292.77,2024-12-06 15:37:05.447236,260,"No onions, please",Restaurant issue
781,Cancelled,315.81,2024-12-28 02:37:05.447242,261,Extra spicy,Customer request
782,Cancelled,233.49,2024-12-21 15:37:05.447248,261,Separate packaging,Restaurant issue
783,Pending,467.95,2024-12-17 13:37:05.447254,261,"No onions, please",N/A
784,Completed,458.62,2024-12-23 00:37:05.447259,262,No special instructions,N/A
785,Completed,183.46,2024-11-22 23:37:05.447265,262,Extra spicy,Restaurant issue
786,Completed,147.17,2024-11-03 11:37:05.447271,262,Separate packaging,N/A
787,Cancelled,288.15,2024-12-07 05:37:05.447276,263,"No onions, please",Restaurant issue
788,Completed,227.4,2024-11-23 21:37:05.447282,263,"No onions, please",N/A
789,Cancelled,299.64,2024-12-08 00:37:05.447287,263,Separate packaging,Restaurant issue
790,Pending,378.44,2024-12-31 05:37:05.447293,264,Separate packaging,N/A
791,Completed,360.44,2024-12-16 12:37:05.447299,264,"No onions, please",Restaurant issue
792,Pending,483.73,2024-11-29 19:37:05.447305,264,Separate packaging,Restaurant issue
793,Cancelled,452.44,2024-12-16 14:37:05.447311,265,"No onions, please",N/A
794,Completed,308.07,2024-12-27 13:37:05.447316,265,No special instructions,Customer request
795,Completed,140.53,2024-11-08 13:37:05.447322,265,No special instructions,Restaurant issue
796,Cancelled,175.1,2024-11-20 17:37:05.447329,266,"No onions, please",N/A
797,Completed,466.14,2024-12-16 09:37:05.447334,266,No special instructions,Restaurant issue
798,Cancelled,369.22,2024-12-19 15:37:05.447340,266,Separate packaging,Restaurant issue
799,Cancelled,395.62,2024-11-10 21:37:05.447346,267,No special instructions,N/A
800,Pending,387.97,2024-11-27 01:37:05.447353,267,Extra spicy,N/A
801,Pending,125.33,2024-11-19 10:37:05.447359,267,"No onions, please",Customer request
802,Pending,307.99,2024-12-08 08:37:05.447365,268,Extra spicy,Customer request
803,Cancelled,470.71,2024-11-08 11:37:05.447371,268,Separate packaging,Customer request
804,Cancelled,111.65,2024-11-14 10:37:05.447377,268,Extra spicy,Customer request
805,Completed,418.23,2024-11-19 21:37:05.447383,269,Extra spicy,N/A
806,Pending,200.87,2024-12-12 14:37:05.447389,269,No special instructions,N/A
807,Cancelled,167.06,2024-12-15 05:37:05.447394,269,No special instructions,Restaurant issue
808,Cancelled,155.41,2024-12-27 13:37:05.447403,270,Extra spicy,Customer request
809,Cancelled,292.72,2024-12-10 09:37:05.447413,270,Separate packaging,Restaurant issue
810,Cancelled,443.85,2024-12-27 07:37:05.447422,270,Extra spicy,Restaurant issue
811,Pending,258.96,2024-11-19 04:37:05.447434,271,"No onions, please",Restaurant issue
812,Cancelled,373.97,2024-12-12 11:37:05.447440,271,Extra spicy,N/A
813,Completed,107.55,2024-11-09 06:37:05.447446,271,"No onions, please",N/A
814,Completed,183.5,2024-11-07 17:37:05.447451,272,Separate packaging,N/A
815,Completed,122.39,2024-11-24 04:37:05.447457,272,Extra spicy,N/A
816,Pending,424.81,2024-11-06 08:37:05.447462,272,Separate packaging,N/A
817,Cancelled,252.97,2024-11-14 10:37:05.447468,273,"No onions, please",N/A
818,Cancelled,292.52,2024-12-08 07:37:05.447473,273,No special instructions,Restaurant issue
819,Completed,229.62,2024-11-30 05:37:05.447479,273,Separate packaging,N/A
820,Cancelled,486.46,2024-12-15 17:37:05.447485,274,"No onions, please",Restaurant issue
821,Pending,314.68,2024-11-15 09:37:05.447491,274,Extra spicy,N/A
822,Completed,104.39,2024-11-11 07:37:05.447496,274,No special instructions,Restaurant issue
823,Cancelled,209.78,2024-11-28 13:37:05.447502,275,No special instructions,Restaurant issue
824,Cancelled,155.62,2024-12-18 02:37:05.447509,275,No special instructions,N/A
825,Cancelled,265.68,2024-12-27 12:37:05.447514,275,No special instructions,Restaurant issue
826,Cancelled,176.45,2024-12-08 23:37:05.447520,276,Extra spicy,Customer request
827,Cancelled,345.82,2024-11-23 23:37:05.447526,276,No special instructions,Customer request
828,Cancelled,385.95,2024-11-26 05:37:05.447532,276,Separate packaging,Restaurant issue
829,Pending,188.43,2024-12-24 17:37:05.447538,277,No special instructions,Restaurant issue
830,Completed,492.21,2024-12-21 13:37:05.447545,277,Extra spicy,Customer request
831,Completed,178.88,2024-12-03 08:37:05.447551,277,Separate packaging,Customer request
832,Pending,466.22,2024-12-11 00:37:05.447558,278,Extra spicy,Customer request
833,Cancelled,332.96,2024-11-18 03:37:05.447564,278,"No onions, please",Customer request
834,Pending,364.67,2024-12-23 18:37:05.447570,278,Separate packaging,N/A
835,Cancelled,382.74,2024-11-16 06:37:05.447576,279,Extra spicy,N/A
836,Pending,273.01,2024-12-09 17:37:05.447581,279,Separate packaging,Customer request
837,Completed,398.56,2024-12-01 07:37:05.447587,279,Separate packaging,Restaurant issue
838,Completed,185.87,2024-12-13 19:37:05.447594,280,Separate packaging,Restaurant issue
839,Cancelled,232.65,2024-11-05 07:37:05.447600,280,No special instructions,N/A
840,Pending,324.46,2024-12-29 08:37:05.447608,280,Separate packaging,N/A
841,Completed,445.95,2024-12-23 13:37:05.447618,281,"No onions, please",N/A
842,Completed,432.56,2024-12-23 18:37:05.447629,281,Separate packaging,N/A
843,Completed,268.0,2024-12-03 14:37:05.447638,281,No special instructions,Restaurant issue
844,Cancelled,166.51,2024-11-22 01:37:05.447644,282,Extra spicy,N/A
845,Completed,250.71,2024-12-30 11:37:05.447649,282,"No onions, please",Customer request
846,Pending,200.34,2024-12-31 02:37:05.447655,282,Extra spicy,N/A
847,Cancelled,213.38,2024-12-28 23:37:05.447661,283,"No onions, please",Restaurant issue
848,Cancelled,119.58,2024-12-03 13:37:05.447668,283,No special instructions,N/A
849,Pending,344.56,2024-11-10 06:37:05.447673,283,Extra spicy,Customer request
850,Cancelled,163.31,2024-11-20 04:37:05.447681,284,"No onions, please",Restaurant issue
851,Cancelled,318.38,2024-12-24 14:37:05.447691,284,"No onions, please",Customer request
852,Pending,235.47,2024-12-27 22:37:05.447702,284,"No onions, please",N/A
853,Completed,161.53,2024-12-16 19:37:05.447712,285,Extra spicy,N/A
854,Completed,480.86,2024-11-14 05:37:05.447719,285,Extra spicy,Customer request
855,Pending,422.05,2024-11-28 18:37:05.447725,285,No special instructions,N/A
856,Completed,281.94,2024-12-02 03:37:05.447730,286,"No onions, please",Customer request
857,Cancelled,116.71,2024-11-05 01:37:05.447736,286,"No onions, please",N/A
858,Cancelled,390.88,2024-12-08 12:37:05.447742,286,No special instructions,N/A
859,Completed,363.13,2024-12-12 11:37:05.447747,287,Separate packaging,Restaurant issue
860,Cancelled,473.68,2024-11-12 10:37:05.447753,287,Extra spicy,N/A
861,Pending,330.9,2024-12-13 23:37:05.447759,287,No special instructions,Restaurant issue
862,Cancelled,424.21,2024-12-29 16:37:05.447773,288,Separate packaging,N/A
863,Completed,267.37,2024-12-29 05:37:05.447783,288,Separate packaging,Customer request
864,Cancelled,418.51,2024-12-20 20:37:05.447794,288,No special instructions,N/A
865,Cancelled,300.39,2024-12-31 01:37:05.447800,289,"No onions, please",Restaurant issue
866,Cancelled,305.95,2024-11-07 16:37:05.447806,289,Separate packaging,N/A
867,Pending,104.28,2024-11-20 05:37:05.447811,289,"No onions, please",N/A
868,Cancelled,243.82,2024-12-01 10:37:05.447817,290,Separate packaging,N/A
869,Cancelled,320.94,2024-11-23 06:37:05.447822,290,Extra spicy,N/A
870,Pending,333.38,2024-11-26 18:37:05.447833,290,Extra spicy,N/A
871,Cancelled,291.05,2024-12-02 23:37:05.447842,291,"No onions, please",Customer request
872,Pending,390.59,2024-11-12 23:37:05.447850,291,Extra spicy,N/A
873,Cancelled,110.41,2024-11-26 04:37:05.447856,291,No special instructions,N/A
874,Completed,414.45,2024-12-31 17:37:05.447862,292,"No onions, please",Restaurant issue
875,Completed,258.84,2024-11-27 14:37:05.447868,292,Separate packaging,Customer request
876,Pending,314.19,2024-12-18 00:37:05.447874,292,No special instructions,N/A
877,Cancelled,266.45,2024-12-25 09:37:05.447879,293,"No onions, please",Customer request
878,Completed,113.51,2024-12-29 01:37:05.447885,293,Extra spicy,N/A
879,Cancelled,375.21,2024-12-07 23:37:05.447891,293,Extra spicy,Customer request
880,Completed,474.05,2024-12-09 20:37:05.447897,294,"No onions, please",N/A
881,Pending,471.57,2024-12-02 19:37:05.447902,294,Separate packaging,Customer request
882,Pending,215.68,2024-12-18 03:37:05.447908,294,Extra spicy,Customer request
883,Completed,261.56,2024-11-15 15:37:05.447919,295,"No onions, please",Restaurant issue
884,Cancelled,495.91,2024-11-05 06:37:05.447934,295,Extra spicy,N/A
885,Completed,468.82,2024-12-14 16:37:05.447939,295,Separate packaging,Customer request
886,Pending,175.16,2024-11-21 19:37:05.447945,296,Separate packaging,Restaurant issue
887,Completed,282.75,2024-12-19 21:37:05.447951,296,"No onions, please",N/A
888,Completed,254.83,2024-11-21 01:37:05.447957,296,Extra spicy,N/A
889,Completed,183.82,2024-11-20 00:37:05.447963,297,"No onions, please",N/A
890,Pending,272.12,2024-12-05 21:37:05.447968,297,No special instructions,Restaurant issue
891,Cancelled,218.73,2024-11-07 07:37:05.447974,297,Extra spicy,N/A
892,Cancelled,187.98,2024-12-10 10:37:05.447979,298,Extra spicy,N/A
893,Cancelled,488.79,2024-12-15 11:37:05.447985,298,Separate packaging,Restaurant issue
894,Cancelled,487.16,2024-12-30 11:37:05.447991,298,"No onions, please",N/A
895,Completed,337.88,2024-11-13 21:37:05.448002,299,Separate packaging,N/A
896,Cancelled,301.91,2024-12-15 14:37:05.448012,299,Separate packaging,N/A
897,Completed,350.03,2024-12-20 21:37:05.448017,299,"No onions, please",Restaurant issue
898,Pending,157.87,2024-12-04 07:37:05.448024,300,"No onions, please",N/A
899,Completed,269.91,2024-12-06 14:37:05.448029,300,"No onions, please",N/A
900,Completed,400.81,2024-12-29 06:37:05.448034,300,"No onions, please",N/A
901,Completed,115.15,2024-12-15 01:37:05.448040,301,Extra spicy,N/A
902,Cancelled,314.56,2024-11-13 18:37:05.448045,301,No special instructions,Restaurant issue
903,Completed,114.21,2024-11-04 22:37:05.448051,301,Extra spicy,Customer request
904,Cancelled,454.83,2024-11-17 13:37:05.448057,302,"No onions, please",N/A
905,Pending,368.22,2024-11-30 08:37:05.448062,302,"No onions, please",Customer request
906,Pending,404.58,2024-11-17 20:37:05.448069,302,Extra spicy,N/A
907,Pending,466.76,2024-12-13 12:37:05.448081,303,No special instructions,N/A
908,Completed,374.89,2024-12-18 09:37:05.448090,303,"No onions, please",N/A
909,Cancelled,432.38,2024-12-07 02:37:05.448102,303,Separate packaging,N/A
910,Completed,469.68,2024-12-19 12:37:05.448109,304,No special instructions,N/A
911,Completed,461.75,2024-12-15 13:37:05.448119,304,No special instructions,Restaurant issue
912,Cancelled,223.24,2024-11-03 13:37:05.448128,304,"No onions, please",N/A
913,Cancelled,454.59,2024-11-16 12:37:05.448139,305,No special instructions,N/A
914,Cancelled,269.76,2024-12-28 02:37:05.448145,305,Separate packaging,Restaurant issue
915,Completed,322.8,2024-11-16 16:37:05.448155,305,No special instructions,Restaurant issue
916,Pending,409.08,2024-12-19 01:37:05.448167,306,Extra spicy,Restaurant issue
917,Cancelled,245.91,2024-11-26 19:37:05.448173,306,"No onions, please",N/A
918,Cancelled,404.71,2024-11-15 11:37:05.448178,306,Extra spicy,Customer request
919,Pending,116.91,2024-12-14 14:37:05.448185,307,No special instructions,N/A
920,Completed,229.92,2024-12-09 13:37:05.448190,307,"No onions, please",N/A
921,Cancelled,176.98,2024-12-30 03:37:05.448195,307,"No onions, please",N/A
922,Pending,471.87,2024-12-31 00:37:05.448201,308,No special instructions,Restaurant issue
923,Completed,122.74,2024-12-09 13:37:05.448206,308,No special instructions,N/A
924,Pending,435.98,2024-11-12 01:37:05.448212,308,No special instructions,N/A
925,Pending,104.49,2024-11-13 13:37:05.448217,309,No special instructions,Restaurant issue
926,Cancelled,261.28,2024-12-09 01:37:05.448223,309,"No onions, please",Restaurant issue
927,Cancelled,168.93,2024-11-13 03:37:05.448229,309,"No onions, please",Customer request
928,Completed,309.04,2024-11-23 20:37:05.448236,310,No special instructions,N/A
929,Cancelled,186.82,2024-11-13 13:37:05.448241,310,Extra spicy,N/A
930,Completed,160.14,2024-12-29 07:37:05.448247,310,Extra spicy,Customer request
931,Cancelled,377.97,2024-11-13 18:37:05.448253,311,No special instructions,Customer request
932,Completed,454.88,2024-12-03 17:37:05.448259,311,Separate packaging,Customer request
933,Completed,316.29,2024-11-17 03:37:05.448265,311,Separate packaging,N/A
934,Pending,174.5,2024-12-06 13:37:05.448270,312,No special instructions,Restaurant issue
935,Pending,324.36,2024-11-11 12:37:05.448276,312,"No onions, please",N/A
936,Pending,411.16,2024-11-18 18:37:05.448281,312,Extra spicy,N/A
937,Cancelled,172.23,2024-12-01 21:37:05.448287,313,Extra spicy,N/A
938,Completed,425.85,2024-12-16 14:37:05.448292,313,Separate packaging,N/A
939,Completed,378.96,2024-12-29 13:37:05.448297,313,Separate packaging,Restaurant issue
940,Pending,281.16,2024-12-06 05:37:05.448303,314,"No onions, please",Restaurant issue
941,Completed,142.53,2024-11-18 08:37:05.448309,314,Extra spicy,N/A
942,Completed,335.0,2024-11-06 14:37:05.448314,314,No special instructions,N/A
943,Pending,399.05,2024-11-21 16:37:05.448320,315,No special instructions,N/A
944,Pending,433.86,2024-12-04 11:37:05.448325,315,Separate packaging,N/A
945,Pending,206.07,2024-11-20 04:37:05.448330,315,No special instructions,N/A
946,Pending,440.25,2024-12-14 04:37:05.448336,316,Extra spicy,Customer request
947,Completed,403.62,2024-12-13 05:37:05.448342,316,Separate packaging,N/A
948,Pending,372.43,2024-12-06 18:37:05.448347,316,No special instructions,Restaurant issue
949,Pending,412.02,2024-11-18 16:37:05.448353,317,"No onions, please",Customer request
950,Cancelled,286.86,2024-12-05 13:37:05.448359,317,"No onions, please",Restaurant issue
951,Pending,402.33,2024-11-17 13:37:05.448365,317,Extra spicy,Customer request
952,Cancelled,284.63,2024-12-21 09:37:05.448371,318,No special instructions,N/A
953,Completed,370.27,2024-12-27 19:37:05.448376,318,No special instructions,Restaurant issue
954,Pending,233.91,2024-11-29 01:37:05.448382,318,Extra spicy,N/A
955,Pending,110.73,2024-11-22 12:37:05.448387,319,No special instructions,N/A
956,Pending,373.99,2024-11-29 13:37:05.448393,319,No special instructions,N/A
957,Cancelled,458.68,2024-12-03 08:37:05.448398,319,Extra spicy,Restaurant issue
958,Cancelled,447.52,2024-11-22 02:37:05.448404,320,Separate packaging,Restaurant issue
959,Pending,430.85,2024-11-16 11:37:05.448410,320,Separate packaging,Customer request
960,Cancelled,447.34,2024-12-18 07:37:05.448416,320,Extra spicy,Customer request
961,Pending,218.89,2024-12-27 14:37:05.448423,321,No special instructions,N/A
962,Cancelled,444.09,2024-11-10 05:37:05.448429,321,"No onions, please",N/A
963,Completed,400.6,2024-11-02 12:37:05.448434,321,Extra spicy,Customer request
964,Pending,255.62,2024-11-15 14:37:05.448440,322,Extra spicy,Restaurant issue
965,Pending,319.7,2024-11-09 02:37:05.448446,322,No special instructions,Restaurant issue
966,Pending,395.02,2024-11-26 07:37:05.448453,322,"No onions, please",Customer request
967,Completed,141.8,2025-01-01 11:37:05.448459,323,Separate packaging,Restaurant issue
968,Completed,405.27,2024-11-23 13:37:05.448465,323,No special instructions,N/A
969,Completed,424.64,2024-12-02 14:37:05.448470,323,No special instructions,Restaurant issue
970,Cancelled,339.26,2024-12-24 02:37:05.448478,324,Separate packaging,N/A
971,Completed,310.46,2024-12-20 16:37:05.448487,324,Extra spicy,N/A
972,Cancelled,476.24,2024-12-14 05:37:05.448508,324,Separate packaging,Customer request
973,Pending,413.79,2024-12-12 16:37:05.448516,325,Separate packaging,Customer request
974,Completed,335.01,2024-12-29 05:37:05.448524,325,Extra spicy,Customer request
975,Pending,430.5,2024-12-08 23:37:05.448530,325,"No onions, please",Restaurant issue
976,Pending,240.21,2024-11-07 15:37:05.448536,326,Separate packaging,Customer request
977,Cancelled,437.34,2024-12-08 07:37:05.448542,326,No special instructions,Customer request
978,Pending,127.59,2024-11-21 12:37:05.448547,326,Extra spicy,Restaurant issue
979,Pending,130.1,2024-12-14 14:37:05.448553,327,No special instructions,Customer request
980,Cancelled,344.97,2024-12-25 09:37:05.448559,327,No special instructions,N/A
981,Cancelled,111.29,2024-12-02 18:37:05.448564,327,"No onions, please",N/A
982,Cancelled,212.71,2024-11-29 10:37:05.448571,328,Extra spicy,N/A
983,Cancelled,272.17,2024-12-27 09:37:05.448576,328,No special instructions,N/A
984,Cancelled,168.58,2024-12-12 17:37:05.448582,328,"No onions, please",N/A
985,Pending,243.06,2024-12-18 21:37:05.448588,329,Separate packaging,N/A
986,Completed,176.66,2024-11-09 17:37:05.448593,329,"No onions, please",N/A
987,Pending,308.45,2024-12-14 06:37:05.448599,329,"No onions, please",N/A
988,Pending,456.21,2024-12-21 13:37:05.448604,330,Separate packaging,Restaurant issue
989,Cancelled,404.77,2024-11-04 17:37:05.448610,330,Extra spicy,N/A
990,Cancelled,224.12,2024-11-08 06:37:05.448616,330,No special instructions,Restaurant issue
991,Cancelled,462.06,2024-11-04 08:37:05.448622,331,"No onions, please",Customer request
992,Pending,170.06,2024-11-21 09:37:05.448628,331,Separate packaging,Customer request
993,Pending,299.92,2024-11-27 06:37:05.448634,331,Extra spicy,N/A
994,Cancelled,149.29,2024-11-18 06:37:05.448640,332,Separate packaging,Customer request
995,Cancelled,412.79,2024-12-24 23:37:05.448645,332,Separate packaging,N/A
996,Pending,303.87,2024-12-26 05:37:05.448651,332,No special instructions,Customer request
997,Completed,317.3,2024-12-21 08:37:05.448657,333,"No onions, please",N/A
998,Pending,255.95,2024-11-11 09:37:05.448662,333,Extra spicy,N/A
999,Pending,430.08,2024-11-14 21:37:05.448667,333,Extra spicy,N/A
1000,Cancelled,429.29,2024-11-23 07:37:05.448673,334,Extra spicy,Customer request
1001,Completed,149.59,2024-12-09 15:37:05.448682,334,No special instructions,N/A
1002,Completed,451.72,2024-12-09 16:37:05.448692,334,No special instructions,Restaurant issue
1003,Pending,141.57,2024-12-26 13:37:05.448702,335,Extra spicy,Customer request
1004,Cancelled,119.44,2024-11-19 22:37:05.448711,335,Extra spicy,Customer request
1005,Completed,275.13,2024-12-19 01:37:05.448717,335,Extra spicy,N/A
1006,Completed,201.91,2024-12-02 12:37:05.448722,336,No special instructions,N/A
1007,Cancelled,412.59,2024-12-15 23:37:05.448728,336,No special instructions,N/A
1008,Pending,125.32,2024-12-10 19:37:05.448733,336,Separate packaging,Customer request
1009,Completed,249.61,2024-11-09 23:37:05.448739,337,"No onions, please",N/A
1010,Cancelled,230.61,2024-12-07 16:37:05.448745,337,Separate packaging,N/A
1011,Cancelled,301.88,2024-11-02 04:37:05.448750,337,Separate packaging,Customer request
1012,Pending,269.41,2024-11-28 18:37:05.448756,338,Separate packaging,N/A
1013,Pending,452.42,2024-11-13 19:37:05.448761,338,Separate packaging,N/A
1014,Completed,298.32,2024-12-31 06:37:05.448766,338,Extra spicy,Restaurant issue
1015,Pending,357.04,2024-12-21 21:37:05.448773,339,Separate packaging,N/A
1016,Completed,414.75,2024-11-22 17:37:05.448779,339,Separate packaging,Customer request
1017,Cancelled,463.13,2024-12-03 09:37:05.448785,339,No special instructions,Customer request
1018,Completed,412.32,2024-11-13 09:37:05.448791,340,Extra spicy,N/A
1019,Completed,274.71,2024-11-20 10:37:05.448796,340,"No onions, please",Customer request
1020,Completed,236.48,2024-12-15 07:37:05.448803,340,Separate packaging,N/A
1021,Completed,347.43,2024-11-06 00:37:05.448809,341,Extra spicy,N/A
1022,Completed,421.9,2024-11-15 06:37:05.448815,341,"No onions, please",Customer request
1023,Cancelled,498.82,2024-12-23 06:37:05.448821,341,"No onions, please",Customer request
1024,Cancelled,339.51,2024-11-07 23:37:05.448828,342,No special instructions,Restaurant issue
1025,Cancelled,276.62,2024-11-13 10:37:05.448834,342,Extra spicy,N/A
